experiment,seed,client,family,population,trials,peer_support,target_support_peer_present,target_support_full,centroid-distance-to-known-malware,nearest-known-family-distance,max-jaccard-to-known-family,fraction-active-features-known,distance-to-benign-centroid,learner,local_recall,peer_recall,absent_recall,full_recall,central_full_recall,ctk,pooling,total,headroom,residual_gap,evidence_class
controlled-exposure,104,anzhi,leadbolt,own-domain,15,91,0,6,3.3967712421433456,2.7419227348830546,0.5658914728682171,0.4766355140186916,3.195453427419076,fedavg-finetune,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.4,0.3333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.2666666666666667,0.13333333333333336,C-post-confirmatory-evidence-preserving
controlled-exposure,104,anzhi,leadbolt,federation-wide,875,91,0,6,3.3967712421433456,2.7419227348830546,0.5658914728682171,0.4766355140186916,3.195453427419076,fedavg-finetune,0.07657142857142857,0.4,0.22171428571428572,0.4514285714285714,0.2914285714285714,0.1782857142857143,0.14514285714285716,0.32342857142857145,0.37485714285714283,0.05142857142857138,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,dowgin,own-domain,297,1558,0,81,2.862305910177519,2.0179177711483276,0.53,0.6052631578947368,2.25963881803825,fedavg-finetune,0.6632996632996633,0.48148148148148145,0.5824915824915825,0.4107744107744108,0.6296296296296297,-0.10101010101010105,-0.08080808080808077,-0.18181818181818182,-0.2525252525252525,-0.07070707070707066,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,dowgin,federation-wide,6892,1558,0,81,2.862305910177519,2.0179177711483276,0.53,0.6052631578947368,2.25963881803825,fedavg-finetune,0.546285548461985,0.6118688334300638,0.7035693557748114,0.5536854323853744,0.8425710969239698,-0.09170052234474757,0.15728380731282643,0.06558328496807886,0.0073998839233894165,-0.05818340104468944,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,gappusin,own-domain,1150,81,0,329,2.5983188699117292,1.3957622954332451,0.6931818181818182,0.7361111111111112,1.6227378860692006,fedavg-finetune,0.5182608695652174,0.3391304347826087,0.34782608695652173,0.3408695652173913,0.5165217391304348,-0.008695652173913049,-0.1704347826086957,-0.17913043478260876,-0.17739130434782613,0.001739130434782632,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,gappusin,federation-wide,1505,81,0,329,2.5983188699117292,1.3957622954332451,0.6931818181818182,0.7361111111111112,1.6227378860692006,fedavg-finetune,0.48372093023255813,0.306312292358804,0.320265780730897,0.3043189368770764,0.4757475083056478,-0.013953488372093037,-0.16345514950166112,-0.17740863787375416,-0.17940199335548174,-0.0019933554817275767,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,revmob,own-domain,23,46,0,4,4.633267890303643,2.517907382573409,0.5277777777777778,0.271523178807947,3.3137832016755757,fedavg-finetune,0.13043478260869565,0.21739130434782608,0.08695652173913043,0.2608695652173913,0.391304347826087,0.13043478260869565,-0.043478260869565216,0.08695652173913043,0.13043478260869565,0.043478260869565216,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,revmob,federation-wide,620,46,0,4,4.633267890303643,2.517907382573409,0.5277777777777778,0.271523178807947,3.3137832016755757,fedavg-finetune,0.09838709677419355,0.32903225806451614,0.13225806451612904,0.2725806451612903,0.25967741935483873,0.1967741935483871,0.03387096774193549,0.2306451612903226,0.17419354838709677,-0.05645161290322581,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-early,gappusin,own-domain,44,496,0,3,3.381154180431505,2.0752116733448007,0.5,0.6197183098591549,3.35721108975858,fedavg-finetune,0.4772727272727273,0.7045454545454546,0.7045454545454546,0.6590909090909091,0.7272727272727273,0.0,0.2272727272727273,0.2272727272727273,0.18181818181818177,-0.045454545454545525,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-early,gappusin,federation-wide,1572,496,0,3,3.381154180431505,2.0752116733448007,0.5,0.6197183098591549,3.35721108975858,fedavg-finetune,0.41475826972010177,0.5642493638676844,0.5916030534351145,0.6482188295165394,0.7709923664122137,-0.027353689567430117,0.17684478371501278,0.14949109414758266,0.23346055979643765,0.08396946564885499,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,leadbolt,own-domain,57,96,0,3,3.8853568017431064,3.176738578054425,0.3577586206896552,0.5673076923076923,5.05584849910753,fedavg-finetune,0.8421052631578947,0.8421052631578947,0.017543859649122806,0.9473684210526315,0.9824561403508771,0.8245614035087718,-0.8245614035087718,0.0,0.10526315789473684,0.10526315789473684,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,leadbolt,federation-wide,905,96,0,3,3.8853568017431064,3.176738578054425,0.3577586206896552,0.5673076923076923,5.05584849910753,fedavg-finetune,0.5403314917127072,0.7104972375690608,0.3259668508287293,0.8386740331491712,0.8441988950276244,0.3845303867403315,-0.21436464088397794,0.17016574585635358,0.298342541436464,0.12817679558011041,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,revmob,own-domain,15,60,0,3,4.350887824887627,3.1075381681568355,0.4979253112033195,0.47333333333333333,5.341344042528846,fedavg-finetune,0.8666666666666667,0.3333333333333333,0.2,0.8666666666666667,0.8666666666666667,0.1333333333333333,-0.6666666666666667,-0.5333333333333334,0.0,0.5333333333333334,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,revmob,federation-wide,944,60,0,3,4.350887824887627,3.1075381681568355,0.4979253112033195,0.47333333333333333,5.341344042528846,fedavg-finetune,0.19597457627118645,0.1472457627118644,0.05826271186440678,0.3114406779661017,0.7658898305084746,0.08898305084745763,-0.13771186440677968,-0.04872881355932204,0.11546610169491525,0.1641949152542373,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,dowgin,own-domain,6165,80,0,1593,2.2311985397026333,1.3130135699321448,0.6976744186046512,0.7142857142857143,2.152547605159694,fedavg-finetune,0.8669910786699108,0.8520681265206813,0.8804541768045417,0.8449310624493106,0.8942416869424169,-0.02838605028386043,0.01346309813463098,-0.014922952149229451,-0.022060016220600165,-0.007137064071370713,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,dowgin,federation-wide,6444,80,0,1593,2.2311985397026333,1.3130135699321448,0.6976744186046512,0.7142857142857143,2.152547605159694,fedavg-finetune,0.861576660459342,0.8465238981998758,0.8741464928615766,0.8373680943513345,0.8870266914959652,-0.027622594661700806,0.012569832402234637,-0.015052762259466168,-0.02420856610800748,-0.00915580384854131,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,adwo,own-domain,136,269,0,25,3.8627936540008085,1.9849666709944866,0.7352941176470589,0.5287356321839081,3.4507439837236333,fedavg-finetune,0.5294117647058824,0.7132352941176471,0.6838235294117647,0.6838235294117647,0.5955882352941176,0.02941176470588236,0.15441176470588236,0.18382352941176472,0.15441176470588236,-0.02941176470588236,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,adwo,federation-wide,1105,269,0,25,3.8627936540008085,1.9849666709944866,0.7352941176470589,0.5287356321839081,3.4507439837236333,fedavg-finetune,0.5049773755656108,0.6334841628959276,0.5638009049773756,0.534841628959276,0.4063348416289593,0.06968325791855201,0.05882352941176472,0.12850678733031673,0.029864253393665163,-0.09864253393665157,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,hiddad,own-domain,20,35,0,8,4.81946873042181,4.525167333252926,0.25333333333333335,0.2114695340501792,4.6294081615930684,fedavg-finetune,0.75,0.75,0.75,0.7,0.6,0.0,0.0,0.0,-0.050000000000000044,-0.050000000000000044,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,hiddad,federation-wide,598,35,0,8,4.81946873042181,4.525167333252926,0.25333333333333335,0.2114695340501792,4.6294081615930684,fedavg-finetune,0.6387959866220736,0.23076923076923078,0.20234113712374582,0.25585284280936454,0.16387959866220736,0.02842809364548496,-0.4364548494983278,-0.4080267558528428,-0.38294314381270905,0.025083612040133763,C-post-confirmatory-evidence-preserving
controlled-exposure,105,appchina,airpush,own-domain,446,192,0,176,3.8712580507857774,2.414979170539053,0.5351351351351351,0.3103448275862069,2.7179832994710713,fedavg-finetune,0.9103139013452914,0.9887892376681614,0.9932735426008968,0.9910313901345291,0.9932735426008968,-0.004484304932735439,0.0829596412556054,0.07847533632286996,0.08071748878923768,0.0022421524663677195,C-post-confirmatory-evidence-preserving
controlled-exposure,105,appchina,airpush,federation-wide,2397,192,0,176,3.8712580507857774,2.414979170539053,0.5351351351351351,0.3103448275862069,2.7179832994710713,fedavg-finetune,0.5310805173133083,0.7325823946599916,0.6303712974551523,0.6750104297037964,0.7484355444305382,0.10221109720483934,0.099290780141844,0.20150187734668334,0.14392991239048814,-0.05757196495619521,C-post-confirmatory-evidence-preserving
controlled-exposure,106,play-early,airpush,own-domain,2032,185,0,138,3.7197674488783905,2.2117594272894445,0.6271186440677966,0.6129032258064516,3.6358809292489016,fedavg-finetune,0.5531496062992126,0.5654527559055118,0.5452755905511811,0.796751968503937,0.8125,0.020177165354330673,-0.007874015748031482,0.01230314960629919,0.24360236220472442,0.23129921259842523,C-post-confirmatory-evidence-preserving
controlled-exposure,106,play-early,airpush,federation-wide,2618,185,0,138,3.7197674488783905,2.2117594272894445,0.6271186440677966,0.6129032258064516,3.6358809292489016,fedavg-finetune,0.6023682200152788,0.6310160427807486,0.6134453781512605,0.8147440794499619,0.828113063407181,0.017570664629488086,0.011077158135981757,0.028647822765469844,0.21237585943468307,0.18372803666921322,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,adwo,own-domain,136,296,0,28,3.600484644805414,2.025218450603937,0.7070707070707071,0.5348837209302325,3.3358397887596984,fedavg-finetune,0.5147058823529411,0.5661764705882353,0.5514705882352942,0.6397058823529411,0.40441176470588236,0.014705882352941124,0.03676470588235303,0.05147058823529416,0.125,0.07352941176470584,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,adwo,federation-wide,1076,296,0,28,3.600484644805414,2.025218450603937,0.7070707070707071,0.5348837209302325,3.3358397887596984,fedavg-finetune,0.7778810408921933,0.7258364312267658,0.6654275092936803,0.7611524163568774,0.32063197026022305,0.06040892193308545,-0.11245353159851301,-0.052044609665427566,-0.016728624535315983,0.03531598513011158,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,leadbolt,own-domain,16,105,0,5,3.4366612171572064,2.8070121886899573,0.576,0.4537037037037037,3.2005698718007696,fedavg-finetune,0.625,0.625,0.375,0.625,0.75,0.25,-0.25,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,leadbolt,federation-wide,745,105,0,5,3.4366612171572064,2.8070121886899573,0.576,0.4537037037037037,3.2005698718007696,fedavg-finetune,0.1221476510067114,0.5718120805369128,0.363758389261745,0.5691275167785235,0.46174496644295304,0.20805369127516782,0.24161073825503357,0.44966442953020136,0.44697986577181203,-0.0026845637583893245,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,dowgin,own-domain,294,1557,0,80,2.963900593546649,1.9756299517842257,0.5855855855855856,0.5789473684210527,2.2641837367737616,fedavg-finetune,0.54421768707483,0.3231292517006803,0.4557823129251701,0.3299319727891156,0.5544217687074829,-0.13265306122448978,-0.0884353741496599,-0.22108843537414968,-0.21428571428571436,0.006802721088435326,C-post-confirmatory-evidence-preserving
