scope,population,alpha,seed,difference,learner,contrast,level
replication-set,own-domain,0.05,310,0.12137474616875055,central,ctk-at-dose,25
replication-set,own-domain,0.1,310,0.1765107525486571,central,ctk-at-dose,25
replication-set,own-domain,0.01,311,-0.011062357372571385,central,ctk-at-dose,25
replication-set,federation-wide,0.01,311,-0.013660108713362956,central,ctk-at-dose,25
replication-set,own-domain,0.05,311,0.04816581280790955,central,ctk-at-dose,25
replication-set,federation-wide,0.05,311,0.020810525289174098,central,ctk-at-dose,25
replication-set,own-domain,0.1,311,0.044030228011898376,central,ctk-at-dose,25
replication-set,federation-wide,0.1,311,0.019024468734290867,central,ctk-at-dose,25
replication-set,own-domain,0.01,312,0.04225560276626725,central,ctk-at-dose,25
replication-set,federation-wide,0.01,312,0.05159521924544272,central,ctk-at-dose,25
replication-set,own-domain,0.05,312,0.09764229357902443,central,ctk-at-dose,25
replication-set,federation-wide,0.05,312,0.10040987480308028,central,ctk-at-dose,25
replication-set,own-domain,0.1,312,0.24251226652528945,central,ctk-at-dose,25
replication-set,federation-wide,0.1,312,0.2034617061687508,central,ctk-at-dose,25
replication-set,own-domain,0.01,313,-0.009575949522997035,central,ctk-at-dose,25
replication-set,federation-wide,0.01,313,-0.002755451478075377,central,ctk-at-dose,25
replication-set,own-domain,0.05,313,0.03365149568072462,central,ctk-at-dose,25
replication-set,federation-wide,0.05,313,0.05531410616786531,central,ctk-at-dose,25
replication-set,own-domain,0.1,313,0.046097106727797765,central,ctk-at-dose,25
replication-set,federation-wide,0.1,313,0.045694200297608956,central,ctk-at-dose,25
replication-set,own-domain,0.01,314,0.03651697226650233,central,ctk-at-dose,25
replication-set,federation-wide,0.01,314,0.004060617260408961,central,ctk-at-dose,25
replication-set,own-domain,0.05,314,0.008921757299237887,central,ctk-at-dose,25
replication-set,federation-wide,0.05,314,0.027807745206887835,central,ctk-at-dose,25
replication-set,own-domain,0.1,314,0.008046274596494873,central,ctk-at-dose,25
replication-set,federation-wide,0.1,314,0.03458211348394258,central,ctk-at-dose,25
replication-set,own-domain,0.01,315,0.1327068593653925,central,ctk-at-dose,25
replication-set,federation-wide,0.01,315,0.08848600521022876,central,ctk-at-dose,25
replication-set,own-domain,0.05,315,0.009882226243037695,central,ctk-at-dose,25
replication-set,federation-wide,0.05,315,0.04071298888342012,central,ctk-at-dose,25
replication-set,own-domain,0.1,315,0.20944966442953017,central,ctk-at-dose,25
replication-set,federation-wide,0.1,315,0.1296198059004653,central,ctk-at-dose,25
replication-set,federation-wide,0.01,316,0.03211191357209785,central,ctk-at-dose,25
replication-set,own-domain,0.01,316,0.012253122560499603,central,ctk-at-dose,25
replication-set,federation-wide,0.05,316,0.06182202806139253,central,ctk-at-dose,25
replication-set,own-domain,0.05,316,0.07600140288725149,central,ctk-at-dose,25
replication-set,federation-wide,0.1,316,0.056404948330668114,central,ctk-at-dose,25
replication-set,own-domain,0.1,316,0.12305884183536059,central,ctk-at-dose,25
replication-set,own-domain,0.01,317,0.06245962720284029,central,ctk-at-dose,25
replication-set,federation-wide,0.01,317,0.03628709866593691,central,ctk-at-dose,25
replication-set,own-domain,0.05,317,0.06903629751043777,central,ctk-at-dose,25
replication-set,federation-wide,0.05,317,0.035108747451459754,central,ctk-at-dose,25
