mean_difference,median_difference,ci_low,ci_high,positive_seeds,seed_count,evidence_class,scope,experiment,salt,alpha,metric,learner,aggregation,sensitivity,exceeds_practical_threshold,ci_excludes_zero
0.03631422506890865,0.011291674597712931,0.010705329197946924,0.10983382702185213,9,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.01,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.05894070294482937,0.06741756153054053,0.029466997135563902,0.08902899325483311,9,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.01,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.08109220367308789,0.0764353815090436,0.040222815934522614,0.11734670307594683,9,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.01,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.07855917952995181,0.05744827301075836,0.05057884078606473,0.11810156685551104,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.01,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.005200914541755246,0.0013601040661161941,-0.0002667484431399033,0.012736459267275244,7,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.01,worst-client-unseen-recall,fedavg,paired-seed-macro,,false,false
0.09788472482797354,0.0927489772187288,0.06869076487116009,0.12758155799665516,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.05,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.09040132288652532,0.08083768387627954,0.06155710434253437,0.11838294397656356,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.05,federation-unseen-recall,central,paired-seed-macro,,true,true
0.11902286020824533,0.11409793666627144,0.06414585894920508,0.1779655068545757,9,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.05,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.12202050863376064,0.10770105820105821,0.07276431111963555,0.19243317772873278,9,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.05,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.1054626579867716,0.10567018665338868,0.08124805170016577,0.13276155838383127,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.05,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10692085812066918,0.10609582910317111,0.08684156266125194,0.1280210867769808,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.05,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10247554357499984,0.0735768751876145,0.07442964859350881,0.1528247132907839,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.05,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11276433825250513,0.13253173113030417,0.06969663274314142,0.15050544225739976,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.05,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11569644032629552,0.11662987499563154,0.08625415020482805,0.14092309039896356,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.1,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.10320789275296534,0.1055077457927629,0.0759929757623645,0.12981307651458246,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.1,federation-unseen-recall,central,paired-seed-macro,,true,true
0.11046026338669221,0.09723373897674253,0.06512414137744355,0.15965764357681378,9,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.1,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.18034321012232257,0.1692622699386503,0.129902363577025,0.23146097145285113,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.1,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.11311895525284558,0.10576157334824152,0.0873841395477016,0.14223289717903698,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.1,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11154176491244791,0.10783051557369988,0.0902338861777259,0.13563364809960998,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.1,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10676933499181988,0.08824134930088828,0.07544584547644578,0.16544620616416034,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.1,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.15046803435305942,0.14050166751560625,0.11222414304180445,0.18597713473475627,10,10,B-confirmatory-sensitivity,lower-training-support,training-support-sensitivity,0,0.1,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.08448742712273208,0.08840648765256165,0.06976721546911763,0.09873312462177798,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,,fedavg,micro-pooled,all-families,true,true
0.07045629397748589,0.07004339830300627,0.06010911216889993,0.08063410213572786,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,,fedavg,micro-pooled,deduplicated-test,true,true
0.19470703232444442,0.18873906781712882,0.17775931764321884,0.22588189436824177,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,,fedavg,micro-pooled,top-family-removal,true,true
0.15773079961243286,0.15607863864434565,0.12938516722961463,0.18392352768215356,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.01,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.1374399081818843,0.1318239234186941,0.11531246409718593,0.1620218216714969,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.01,federation-unseen-recall,central,paired-seed-macro,,true,true
0.16542984135817407,0.15592913710715745,0.13865442813871665,0.1995646109899824,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.01,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.14898252566488723,0.14890586336774397,0.10480709544647943,0.21175857234274437,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.01,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.10586624583227604,0.10192753755425038,0.08645709085045147,0.1318373712614529,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.01,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.09803509591740459,0.0896404249168185,0.08199154923929268,0.12837225197806224,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.01,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11942372633281675,0.1153383925223507,0.09504279295373035,0.15370162040494142,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.01,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.07821064814486593,0.05208925338311601,0.04142518144265346,0.1390839807690863,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.01,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.15724452932136948,0.16555899452453698,0.13974838664231257,0.17018975627498104,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.11940442991938727,0.11931703770335128,0.10486444748550658,0.13496985285613222,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,federation-unseen-recall,central,paired-seed-macro,,true,true
0.10463989225675596,0.10032518480500036,0.07283321469099739,0.13472474969901493,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.17647788938342676,0.17750468320531745,0.14477183000010374,0.21412624267348584,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.16055850065218985,0.15571794455059276,0.14655963681018677,0.18091669661988435,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11283624374011185,0.11762485252504234,0.09362794358059999,0.12818359085683825,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10977341963988438,0.1255694088089206,0.07618609597824838,0.13857740600817658,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.1401638362436112,0.16598789999771268,0.08363931236465641,0.18016877072440404,9,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.05,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.16913337345366863,0.17434163352024007,0.1416914978885287,0.18577091597526435,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.1,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.11878514849502626,0.12889510000113208,0.10112099990759507,0.1343720978856035,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.1,federation-unseen-recall,central,paired-seed-macro,,true,true
0.09276516790118854,0.09123512775693832,0.07692065176386721,0.1093478782455473,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.1,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.23041377740739008,0.21278734646263633,0.18759447819701672,0.2777491620962,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.1,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.17476198229301945,0.1756456755854437,0.16023240175097148,0.18662860906492326,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.1,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11811314159324829,0.11740178594313333,0.10188538968536774,0.13282374794726648,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.1,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11380606824660096,0.1021756732753124,0.08846383784240545,0.1532151703595287,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.1,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.20383891310795993,0.21404708120318633,0.1684596494639983,0.23647558948701866,10,10,B-confirmatory-sensitivity,natural-scarcity,natural-scarcity,0,0.1,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.06714402298907766,0.06532781014446243,0.047865434887138715,0.08377623642728071,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,,fedavg,micro-pooled,all-families,true,true
0.050684283559293566,0.05362894915020894,0.03012431383268544,0.06448346388470017,9,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,,fedavg,micro-pooled,deduplicated-test,true,true
0.15338053584103215,0.1643089027774932,0.12817766266295913,0.17934686283698748,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,,fedavg,micro-pooled,top-family-removal,true,true
0.10407496708479584,0.1017604621028376,0.07056809688490112,0.14287796332800623,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.01,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.1121379142891806,0.11740302095317307,0.07161224713222675,0.1604845774813743,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.01,federation-unseen-recall,central,paired-seed-macro,,true,true
0.12328582408937883,0.12337409460031475,0.08780592756071752,0.1705711741954272,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.01,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.05748344979007277,0.05362736238089388,0.0298581927784888,0.08955689313911164,9,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.01,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.08561932565702628,0.08039379006136109,0.057215305438206784,0.11529237306745885,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.01,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.09670136082202997,0.08784589599186043,0.05952223886793186,0.15234940494231555,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.01,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.09563356416501811,0.08647977094878465,0.07151899912371357,0.1218349124976242,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.01,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.03584525441127211,0.025597844937418138,0.0008725592177920528,0.08175222789540276,8,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.01,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.14365058025360447,0.1496141877048568,0.1211306084177587,0.16461262403970803,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.12426733475214932,0.1309942206705199,0.08959935958066427,0.15402579939366987,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,federation-unseen-recall,central,paired-seed-macro,,true,true
0.12427771293320806,0.13506841543106035,0.08769113178559484,0.1535158595727101,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.15817108839887892,0.12838612913311967,0.08894623516188938,0.22659580913355676,9,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.1341724718220188,0.13101227681324903,0.11509597474866791,0.15843536411953532,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10701562746593112,0.12126868281013709,0.0827698471722077,0.12606677630735025,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10949770401117218,0.10495800291895746,0.07434344449258298,0.14852403697662367,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.15421046234815178,0.1546955734953478,0.1097286751607703,0.19048802749187155,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.05,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.154787565306392,0.15217408875997418,0.14535780506212242,0.16638785830506322,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.1,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.127187232287385,0.13920864560943835,0.09753095716687513,0.15071583231943625,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.1,federation-unseen-recall,central,paired-seed-macro,,true,true
0.11892968572553664,0.12250722852884147,0.08857984608988802,0.14688924863992306,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.1,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.24247866429789955,0.22073507986535082,0.17983931718154259,0.321094754109604,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.1,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.15822102273287425,0.15645856444535522,0.13936283212431994,0.17550633710834632,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.1,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.12084250210289334,0.12192693952550765,0.1002560484370903,0.14116872863441546,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.1,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11788315984927893,0.11386474802473717,0.09012974208396689,0.14951150652522333,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.1,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.2354992517676146,0.21725682236731964,0.19418822254172224,0.28544284489587424,10,10,B-confirmatory-sensitivity,package-only-grouping,package-only-grouping,0,0.1,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.07803762291326986,0.08167878883967744,0.05844073414190623,0.10056356727247308,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,,fedavg,micro-pooled,all-families,true,true
0.06824359791967007,0.06423576255120617,0.05437284541526785,0.08301840932840544,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,,fedavg,micro-pooled,deduplicated-test,true,true
0.1624923944188688,0.13489281344983906,0.1257869910361068,0.21884219046451106,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,,fedavg,micro-pooled,top-family-removal,true,true
0.07458714560669515,0.07208247878231883,0.057788449363918776,0.09484696604160256,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,,fedavg,micro-pooled,all-families,true,true
0.0597893400934027,0.05270020193769431,0.04464187758228873,0.08364756294948225,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,,fedavg,micro-pooled,deduplicated-test,true,true
0.15371368460670004,0.1474138999981729,0.12902853997082323,0.18078849617804887,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,,fedavg,micro-pooled,top-family-removal,true,true
0.07181004434993801,0.0763044725024159,0.06429367191723821,0.07919027550615416,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,,fedavg,micro-pooled,all-families,true,true
0.05777726218734044,0.05440508177425041,0.0503847307643121,0.06714649673857202,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,,fedavg,micro-pooled,deduplicated-test,true,true
0.1541068986459364,0.1715054611947069,0.13047401378879742,0.17324457781300756,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,,fedavg,micro-pooled,top-family-removal,true,true
0.12126905873197742,0.1102011219884354,0.0854157861243241,0.16932980866599345,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.01,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.12433364981570665,0.09315270699713338,0.08195774891470478,0.1826285917195075,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.01,federation-unseen-recall,central,paired-seed-macro,,true,true
0.1231890478487038,0.08891290881889997,0.06921967098750365,0.21594026892981946,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.01,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.06887143812503206,0.03254200761019632,0.029045977413735102,0.15956933703921056,9,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.01,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.08364741982231141,0.08596898259939985,0.06021376817002279,0.11151431396854776,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.01,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.08742170104284971,0.08251247810046272,0.05761087556193735,0.13075535766823415,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.01,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10522349516218063,0.08950705033121505,0.06754606291251511,0.1575692719769866,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.01,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.030262837608676606,0.030256809327244047,0.008797929052212508,0.05785860267529524,8,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.01,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10681330658398236,0.11011804776952906,0.06507338634421103,0.15219591223287748,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.01,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.11811843218764459,0.12540050187140372,0.06607968962960745,0.16886982733959816,9,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.01,federation-unseen-recall,central,paired-seed-macro,,true,true
0.10566323201877918,0.09549116909243881,0.06348603585663469,0.1679541370840787,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.01,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.06814296623639075,0.04420787507346151,0.028806838448435134,0.14077261688104076,8,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.01,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.06831110696956459,0.05929331202682432,0.05025275317942481,0.09186278235295506,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.01,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.07249259877988576,0.047181868748805034,0.04705493464108031,0.11146723118972443,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.01,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.07100962965196109,0.05466414443446779,0.044604647886236276,0.1270605900138031,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.01,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.017672047886686863,0.01970092444748207,-0.016489678676823532,0.037041152205416136,8,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.01,worst-client-unseen-recall,fedavg,paired-seed-macro,,false,false
0.11172764862921183,0.11292654108419485,0.08052468579069581,0.1427540325985282,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.01,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.11547407803341389,0.11427284994062306,0.09247781024091631,0.14530945018408992,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.01,federation-unseen-recall,central,paired-seed-macro,,true,true
0.11505286205936724,0.11487821479845363,0.08069826430733641,0.15939044894570978,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.01,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.07370995892751198,0.05999194245191333,0.037453778294039806,0.13484652363913682,9,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.01,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.066644671974215,0.06402416506540351,0.04622318036751986,0.09552938140019357,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.01,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.06636658549518376,0.04808772021933508,0.04113162696636185,0.10512634552421778,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.01,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.06954364134669613,0.047285902422853326,0.03971409940513388,0.14432617817335502,9,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.01,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.015391724231867607,0.010046265416765829,-0.0018916746970352558,0.03244518916067667,8,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.01,worst-client-unseen-recall,fedavg,paired-seed-macro,,false,false
0.1418533892490068,0.1519467352090876,0.11070931724000009,0.17934359669165106,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.13081778726294174,0.10046453671830657,0.10392306385035383,0.18563656624764235,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,federation-unseen-recall,central,paired-seed-macro,,true,true
0.10134484190595272,0.09711964066524748,0.07352240778181415,0.1410473321359692,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.14729440007299127,0.09869263530561585,0.08500177493920472,0.26815833193881516,9,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.1422680459812627,0.13659729322659192,0.11279490484217039,0.18064265633968796,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.12918197020514083,0.11665004669761353,0.1052759046806956,0.16541268483193938,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.13290196500086537,0.12485670210045355,0.08370750961367884,0.1874015880002536,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.19165236151984824,0.18280131174496567,0.1527433836193322,0.252502036593367,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,1,0.05,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.13122259914769405,0.1257837479295614,0.09587731224185031,0.16860811173783352,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.12690268401208013,0.11637298575892435,0.09079959420086142,0.16796926369057796,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,federation-unseen-recall,central,paired-seed-macro,,true,true
0.12739768341924437,0.13519143740138778,0.08474652504947608,0.1650905083249223,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.15416281647133295,0.11773617815276033,0.09059352285981792,0.2402564620942776,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.1373507405876955,0.13248750841670798,0.11880420676210793,0.15579953738360805,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.13114130147290154,0.1341665520347409,0.1020289180660676,0.16034726314031925,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10299889076321322,0.09605394333866943,0.07393431897565451,0.1534003263744255,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
0.16929284156189764,0.14701518256902,0.1425903394744851,0.21156038811032635,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,2,0.05,worst-client-unseen-recall,fedavg,paired-seed-macro,,true,true
0.13468778060011083,0.14376650747113826,0.0987645373156302,0.16206454639611395,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,family-macro-unseen-recall,central,paired-seed-macro,,true,true
0.13215120498193872,0.13511686403420273,0.09341061364856815,0.16404381187658112,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,federation-unseen-recall,central,paired-seed-macro,,true,true
0.1290133165319301,0.08455693485087207,0.06881658001349023,0.19759525097953146,9,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,own-domain-unseen-recall,central,paired-seed-macro,,true,true
0.18370958604334203,0.18082001415334747,0.12839665077266602,0.23881782779742916,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,worst-client-unseen-recall,central,paired-seed-macro,,true,true
0.134541780868967,0.13345231386952902,0.12343980771560441,0.14557769711259327,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,family-macro-unseen-recall,fedavg,paired-seed-macro,,true,true
0.11929308365677845,0.1213498526897191,0.0943044344627203,0.14535710772248667,10,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,federation-unseen-recall,fedavg,paired-seed-macro,,true,true
0.10788043465781243,0.09386397171363256,0.06751084163637192,0.16497481075224218,9,10,B-confirmatory-sensitivity,partition-salt,partition-salt-sensitivity,3,0.05,own-domain-unseen-recall,fedavg,paired-seed-macro,,true,true
